label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
K,0.6728761196136475,0.5085285305976868,-3.569907747191792e-08,0.6416600346565247,0.47646045684814453,-0.013462523929774761,0.6257225275039673,0.4220687448978424,-0.020461315289139748,0.6242577433586121,0.3755199611186981,-0.028615731745958328,0.621523380279541,0.33893924951553345,-0.036352965980768204,0.6454639434814453,0.3745236396789551,-0.012435940094292164,0.6428899765014648,0.3106783628463745,-0.0297418050467968,0.6422748565673828,0.2733331322669983,-0.04031737893819809,0.641645610332489,0.24066251516342163,-0.047001611441373825,0.6704555749893188,0.3840363025665283,-0.015790192410349846,0.6697353720664978,0.35717830061912537,-0.04679468274116516,0.6653729677200317,0.3827441334724426,-0.05619162693619728,0.6599127054214478,0.40264463424682617,-0.0548667348921299,0.6938202977180481,0.3986612558364868,-0.020891044288873672,0.6881980299949646,0.38965141773223877,-0.04992758855223656,0.6782758235931396,0.43382516503334045,-0.04538729414343834,0.6696237325668335,0.4616801142692566,-0.03363843634724617,0.7156500220298767,0.41825804114341736,-0.027152612805366516,0.7105168104171753,0.4076179563999176,-0.043863072991371155,0.6967121362686157,0.43814462423324585,-0.03715398535132408,0.6867159008979797,0.4582839012145996,-0.026940850540995598
K,0.6763103008270264,0.5018762350082397,-3.326130126879434e-08,0.6453869938850403,0.4676635265350342,-0.012825713492929935,0.6302276849746704,0.411889910697937,-0.019842933863401413,0.6319535970687866,0.36533668637275696,-0.028212031349539757,0.6323361992835999,0.3290505111217499,-0.036038804799318314,0.6536372303962708,0.36536428332328796,-0.012203731574118137,0.6529934406280518,0.29970356822013855,-0.029054507613182068,0.6534577012062073,0.26088303327560425,-0.039242204278707504,0.6538373827934265,0.2280052751302719,-0.04593062400817871,0.6783791184425354,0.3773948848247528,-0.016476161777973175,0.6819409728050232,0.34439054131507874,-0.048492688685655594,0.6754319071769714,0.3719092905521393,-0.05826712027192116,0.6679009199142456,0.39833933115005493,-0.0567619614303112,0.7013736367225647,0.3946554660797119,-0.022370805963873863,0.696138858795166,0.38090232014656067,-0.0521572083234787,0.6838575005531311,0.42327988147735596,-0.04894249513745308,0.6740687489509583,0.45230633020401,-0.03795228898525238,0.7233899831771851,0.41660937666893005,-0.02926267683506012,0.7169030904769897,0.402056485414505,-0.047213513404130936,0.7002978324890137,0.4310291111469269,-0.04195434972643852,0.688039243221283,0.4519944190979004,-0.03277138993144035
K,0.667587399482727,0.5148114562034607,-9.278319623717834e-08,0.6381112337112427,0.48205405473709106,-0.010757873766124249,0.6247860193252563,0.42812690138816833,-0.01597648859024048,0.626776933670044,0.38355961441993713,-0.022796863690018654,0.6251732707023621,0.3490327000617981,-0.029456205666065216,0.6464457511901855,0.38409239053726196,-0.01015991996973753,0.6446597576141357,0.32317447662353516,-0.024459362030029297,0.6444706320762634,0.28640860319137573,-0.033235471695661545,0.6435131430625916,0.2553046941757202,-0.039005544036626816,0.6700114011764526,0.39456990361213684,-0.013812842778861523,0.6710436940193176,0.37576764822006226,-0.041976992040872574,0.6659550070762634,0.40507110953330994,-0.050433333963155746,0.6591701507568359,0.43048229813575745,-0.04915625974535942,0.691801130771637,0.409542441368103,-0.01881280168890953,0.687350869178772,0.4024353325366974,-0.04461716115474701,0.6769641041755676,0.44200238585472107,-0.04093433916568756,0.667745053768158,0.4698053002357483,-0.03094281628727913,0.7126299738883972,0.42924797534942627,-0.02472575567662716,0.7084516286849976,0.41720104217529297,-0.04006947576999664,0.6942384839057922,0.4445626735687256,-0.034511908888816833,0.6833517551422119,0.46557822823524475,-0.02564021572470665
K,0.6463447213172913,0.5279269814491272,7.459913575758037e-08,0.6156167387962341,0.4973016679286957,-0.010647374205291271,0.6039610505104065,0.4477866291999817,-0.015353967435657978,0.6055266857147217,0.4056512117385864,-0.02145027182996273,0.6032713055610657,0.372835636138916,-0.026542101055383682,0.622949481010437,0.40936779975891113,-0.007349630817770958,0.6224080324172974,0.35140278935432434,-0.019586481153964996,0.6229469776153564,0.31758975982666016,-0.026709865778684616,0.6232892274856567,0.28771913051605225,-0.03119548410177231,0.6442813277244568,0.41943809390068054,-0.010439454577863216,0.6500847935676575,0.3923315107822418,-0.03308358043432236,0.6486762166023254,0.39293456077575684,-0.04180443659424782,0.6447388529777527,0.39220792055130005,-0.042772263288497925,0.6646884083747864,0.433605819940567,-0.014954084530472755,0.6622180938720703,0.42355629801750183,-0.03937096521258354,0.6523261070251465,0.4601919651031494,-0.03814781457185745,0.6431313157081604,0.4869692325592041,-0.029950305819511414,0.6847714185714722,0.45123305916786194,-0.02018623985350132,0.6811313629150391,0.43838614225387573,-0.03595553711056709,0.669048547744751,0.46310269832611084,-0.03198903426527977,0.6593148708343506,0.483530193567276,-0.02432863414287567
K,0.6610868573188782,0.5335239171981812,-5.945781467175948e-08,0.6318826079368591,0.5090885758399963,-0.009872572496533394,0.6169095039367676,0.4602380096912384,-0.013935517519712448,0.6163009405136108,0.4192401170730591,-0.01923876814544201,0.6133059859275818,0.3879028558731079,-0.024184860289096832,0.6343050003051758,0.4189363420009613,-0.009448322467505932,0.6308828592300415,0.36292293667793274,-0.021627062931656837,0.6297609210014343,0.32963842153549194,-0.02895958349108696,0.6282840371131897,0.30097293853759766,-0.03376898914575577,0.6560766100883484,0.426937073469162,-0.012285172007977962,0.6578037738800049,0.410971999168396,-0.035164110362529755,0.6544467210769653,0.4301943778991699,-0.04199458658695221,0.6489443778991699,0.4432443082332611,-0.04130919277667999,0.6765326261520386,0.43905526399612427,-0.016345815733075142,0.671306848526001,0.43193894624710083,-0.03908667340874672,0.6647790670394897,0.4696780741214752,-0.03536396846175194,0.6593347191810608,0.4953341484069824,-0.026241298764944077,0.6960365772247314,0.45505964756011963,-0.021194569766521454,0.6912370324134827,0.4439726769924164,-0.03580357879400253,0.6813413500785828,0.47079986333847046,-0.03067813813686371,0.6744092106819153,0.49110230803489685,-0.02243794873356819
K,0.648079514503479,0.5300215482711792,-2.248313979436034e-09,0.6172724366188049,0.5063431859016418,-0.010222488082945347,0.6011784076690674,0.4600454866886139,-0.014241469092667103,0.5998262763023376,0.4193137586116791,-0.01961914822459221,0.5953844785690308,0.387740820646286,-0.024497196078300476,0.6177169680595398,0.41606348752975464,-0.006635662633925676,0.6124801635742188,0.361530065536499,-0.017770398408174515,0.6104196310043335,0.3281475603580475,-0.024375449866056442,0.6081130504608154,0.29999709129333496,-0.02853160724043846,0.6393454670906067,0.42262789607048035,-0.009320002980530262,0.6344442963600159,0.39792558550834656,-0.030986018478870392,0.6299539804458618,0.405505895614624,-0.038553014397621155,0.6249780058860779,0.4136473536491394,-0.03834618628025055,0.6603987812995911,0.43386662006378174,-0.013514949940145016,0.6506515741348267,0.42501765489578247,-0.03669024631381035,0.6447554230690002,0.462494820356369,-0.03526167944073677,0.6398817896842957,0.49141380190849304,-0.027016600593924522,0.6812518835067749,0.44926688075065613,-0.018465563654899597,0.6716015934944153,0.43835145235061646,-0.03381047025322914,0.6622885465621948,0.4650753140449524,-0.03038172796368599,0.6562151908874512,0.48754867911338806,-0.023068975657224655
K,0.6513001322746277,0.5284215807914734,-1.4062263353764592e-08,0.6200052499771118,0.5045473575592041,-0.010233830660581589,0.6025919914245605,0.45721375942230225,-0.014267168007791042,0.5993918180465698,0.41516247391700745,-0.019687842577695847,0.5952516198158264,0.38251107931137085,-0.02477802336215973,0.6184701919555664,0.4142780601978302,-0.007194563280791044,0.6120339035987854,0.3586069643497467,-0.018742328509688377,0.6094861626625061,0.3239869475364685,-0.025669850409030914,0.6071099638938904,0.294464111328125,-0.030158665031194687,0.6408692002296448,0.419414758682251,-0.009913511574268341,0.6333131194114685,0.3966030478477478,-0.031809285283088684,0.6294942498207092,0.40642085671424866,-0.03877680376172066,0.6261115074157715,0.41550058126449585,-0.03830328956246376,0.6625604033470154,0.4298790693283081,-0.01417873241007328,0.6503145694732666,0.42139557003974915,-0.03752344846725464,0.6453152298927307,0.46010082960128784,-0.03490692749619484,0.6422015428543091,0.48915529251098633,-0.025981223210692406,0.6838503479957581,0.4448920488357544,-0.01925627514719963,0.6721974015235901,0.4327023923397064,-0.03439341112971306,0.6630486845970154,0.4610041081905365,-0.030066153034567833,0.6581900119781494,0.48428142070770264,-0.022266333922743797
K,0.6506890654563904,0.5268293023109436,-4.782861751095879e-08,0.620239794254303,0.5054131150245667,-0.010149868205189705,0.599442183971405,0.4597327709197998,-0.01576775312423706,0.5965931415557861,0.41879528760910034,-0.023028388619422913,0.6078994870185852,0.3936822712421417,-0.030014099553227425,0.6190065145492554,0.41254082322120667,-0.008358924649655819,0.6131040453910828,0.354693740606308,-0.02201707288622856,0.6110458374023438,0.3202148675918579,-0.029426373541355133,0.6093574166297913,0.29117628931999207,-0.03411833196878433,0.641740620136261,0.4170752763748169,-0.012050113640725613,0.6310960650444031,0.38872817158699036,-0.03794851154088974,0.6291176676750183,0.4123963713645935,-0.04444731026887894,0.628864049911499,0.43333014845848083,-0.04169759526848793,0.6638491749763489,0.4271969497203827,-0.017207296565175056,0.6515087485313416,0.4176834523677826,-0.04255235567688942,0.6474013328552246,0.4583626687526703,-0.03839562460780144,0.6445329785346985,0.48747700452804565,-0.027376890182495117,0.6852577328681946,0.4424184560775757,-0.0231935977935791,0.674203097820282,0.4310382306575775,-0.03768147900700569,0.6656041741371155,0.4597993791103363,-0.031790152192115784,0.6609193086624146,0.48167383670806885,-0.022613370791077614
K,0.6453647017478943,0.5301401019096375,-4.2172043634991496e-08,0.6144694685935974,0.5106555223464966,-0.011074760928750038,0.5939171314239502,0.465304434299469,-0.017799142748117447,0.5935922861099243,0.42444664239883423,-0.025741558521986008,0.606097400188446,0.39973631501197815,-0.03330148011445999,0.615671694278717,0.41719767451286316,-0.01188886258751154,0.6111026406288147,0.35912248492240906,-0.026247652247548103,0.6096482276916504,0.3250478506088257,-0.03456519916653633,0.607899010181427,0.2966139316558838,-0.039960455149412155,0.6382756233215332,0.4237396717071533,-0.015441268682479858,0.6348046064376831,0.3989547789096832,-0.042625490576028824,0.6306835412979126,0.42073744535446167,-0.05056245997548103,0.6256399750709534,0.4388691782951355,-0.04892046004533768,0.6598243117332458,0.4345066547393799,-0.0201862845569849,0.6513786911964417,0.42638859152793884,-0.04600270837545395,0.646391749382019,0.466680109500885,-0.04209677875041962,0.641841471195221,0.4941992461681366,-0.031472209841012955,0.680472195148468,0.449460506439209,-0.025776324793696404,0.6729688048362732,0.4393666684627533,-0.04055839404463768,0.6641808748245239,0.4678291082382202,-0.0343744121491909,0.6587923765182495,0.488214373588562,-0.02498062141239643
K,0.6077537536621094,0.5107566118240356,-4.051664248549969e-08,0.5763682126998901,0.48232755064964294,-0.01303017046302557,0.5560258626937866,0.4258195757865906,-0.020653357729315758,0.5546706318855286,0.37777578830718994,-0.029594236984848976,0.5697811841964722,0.348585307598114,-0.0378359816968441,0.5799070000648499,0.3710695207118988,-0.011090260930359364,0.5759511590003967,0.2998887598514557,-0.027621004730463028,0.575541615486145,0.2604231536388397,-0.03563134744763374,0.5762132406234741,0.22717906534671783,-0.04035137593746185,0.6060792207717896,0.38038957118988037,-0.015602147206664085,0.6007338762283325,0.3362695574760437,-0.045683879405260086,0.59666508436203,0.366987407207489,-0.0524476021528244,0.5950748920440674,0.39338335394859314,-0.04810413345694542,0.6310390830039978,0.39604660868644714,-0.021953534334897995,0.6196249127388,0.38272589445114136,-0.05167015641927719,0.6104564070701599,0.42986735701560974,-0.04619228094816208,0.6054271459579468,0.4582577049732208,-0.03261050581932068,0.6547569632530212,0.4174313247203827,-0.029244258999824524,0.6426635980606079,0.40203750133514404,-0.04559685289859772,0.6311882734298706,0.43555349111557007,-0.037520263344049454,0.625762403011322,0.45721226930618286,-0.025976616889238358
